"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Kentucky",2020-05-05,-472.5,488.5,16,1000,1000,1000
"Louisiana",2020-05-05,76.5,568.5,645,1000,1000,1000
"Maine",2020-05-05,-99.5,108.5,9,1000,1000,1000
"Maryland",2020-05-05,-341,499,158,1000,1000,1000
"Massachusetts",2020-05-05,-469,741,272,1000,1000,1000
"Michigan",2020-05-05,-439,933,494,1000,1000,1000
"Minnesota",2020-05-05,-424,431,7,1000,1000,1000
"Mississippi",2020-05-05,-331.5,385.5,54,1000,1000,1000
"Missouri",2020-05-05,-592.5,736.5,144,1000,1000,1000
"Montana",2020-05-05,-81.5,85.5,4,1000,1000,1000
"Nebraska",2020-05-05,-241,247,6,1000,1000,1000
"Nevada",2020-05-05,-401.5,429.5,28,1000,1000,1000
"New Hampshire",2020-05-05,-89,107,18,1000,1000,1000
"New Jersey",2020-05-05,972,751,1723,1000,1000,1000
"New Mexico",2020-05-05,-176.5,186.5,10,1000,1000,1000
"New York",2020-05-05,255,2262,2517,1000,1000,1000
"North Carolina",2020-05-05,-892,980,88,1000,1000,1000
"North Dakota",2020-05-05,-77,102,25,1000,1000,1000
"Ohio",2020-05-05,-1289.5,1382.5,93,1000,1000,1000
"Oklahoma",2020-05-05,-356.5,390.5,34,1000,1000,1000
"Oregon",2020-05-05,-260,277,17,1000,1000,1000
"Pennsylvania",2020-05-05,-572.5,1518.5,946,1000,1000,1000
"Rhode Island",2020-05-05,-74.5,98.5,24,1000,1000,1000
"South Carolina",2020-05-05,-376,528,152,1000,1000,1000
"South Dakota",2020-05-05,-71,81,10,1000,1000,1000
"Tennessee",2020-05-05,-672,816,144,1000,1000,1000
"Texas",2020-05-05,-2743.5,3124.5,381,1000,1000,1000
"Utah",2020-05-05,-237.5,291.5,54,1000,1000,1000
"Vermont",2020-05-05,-40,45,5,1000,1000,1000
"Virginia",2020-05-05,-590.5,711.5,121,1000,1000,1000
"Washington",2020-05-05,-414.5,473.5,59,1000,1000,1000
"West Virginia",2020-05-05,-254,266,12,1000,1000,1000
"Wisconsin",2020-05-05,-399.5,442.5,43,1000,1000,1000
"Wyoming",2020-05-05,-57,60,3,1000,1000,1000
"Alabama",2020-05-06,-437,472,35,1000,1000,1000
"Alaska",2020-05-06,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-06,-700.5,745.5,45,1000,1000,1000
"Arkansas",2020-05-06,-322.5,327.5,5,1000,1000,1000
"California",2020-05-06,-3055,3494,439,1000,1000,1000
"Colorado",2020-05-06,-450.5,522.5,72,1000,1000,1000
"Connecticut",2020-05-06,-85,343,258,1000,1000,1000
"Delaware",2020-05-06,-81.5,108.5,27,1000,1000,1000
"Florida",2020-05-06,-1981,2460,479,1000,1000,1000
"Georgia",2020-05-06,-954,1147,193,1000,1000,1000
"Hawaii",2020-05-06,-121.5,125.5,4,1000,1000,1000
"Idaho",2020-05-06,-59.5,103.5,44,1000,1000,1000
"Illinois",2020-05-06,-856,1141,285,1000,1000,1000
"Indiana",2020-05-06,-577,764,187,1000,1000,1000
"Iowa",2020-05-06,-262.5,280.5,18,1000,1000,1000
"Kansas",2020-05-06,-253.5,262.5,9,1000,1000,1000
"Kentucky",2020-05-06,-472.5,488.5,16,1000,1000,1000
"Louisiana",2020-05-06,55.5,568.5,624,1000,1000,1000
"Maine",2020-05-06,-100.5,108.5,8,1000,1000,1000
"Maryland",2020-05-06,-346,499,153,1000,1000,1000
"Massachusetts",2020-05-06,-481,741,260,1000,1000,1000
"Michigan",2020-05-06,-458,933,475,1000,1000,1000
"Minnesota",2020-05-06,-424,431,7,1000,1000,1000
"Mississippi",2020-05-06,-332.5,385.5,53,1000,1000,1000
"Missouri",2020-05-06,-594.5,736.5,142,1000,1000,1000
"Montana",2020-05-06,-81.5,85.5,4,1000,1000,1000
"Nebraska",2020-05-06,-241,247,6,1000,1000,1000
"Nevada",2020-05-06,-402.5,429.5,27,1000,1000,1000
"New Hampshire",2020-05-06,-90,107,17,1000,1000,1000
"New Jersey",2020-05-06,925,751,1676,1000,1000,1000
"New Mexico",2020-05-06,-177.5,186.5,9,1000,1000,1000
"New York",2020-05-06,158,2262,2420,1000,1000,1000
"North Carolina",2020-05-06,-895,980,85,1000,1000,1000
"North Dakota",2020-05-06,-77,102,25,1000,1000,1000
"Ohio",2020-05-06,-1293.5,1382.5,89,1000,1000,1000
"Oklahoma",2020-05-06,-358.5,390.5,32,1000,1000,1000
"Oregon",2020-05-06,-261,277,16,1000,1000,1000
"Pennsylvania",2020-05-06,-589.5,1518.5,929,1000,1000,1000
"Rhode Island",2020-05-06,-75.5,98.5,23,1000,1000,1000
"South Carolina",2020-05-06,-377,528,151,1000,1000,1000
"South Dakota",2020-05-06,-72,81,9,1000,1000,1000
"Tennessee",2020-05-06,-674,816,142,1000,1000,1000
"Texas",2020-05-06,-2749.5,3124.5,375,1000,1000,1000
"Utah",2020-05-06,-238.5,291.5,53,1000,1000,1000
"Vermont",2020-05-06,-40,45,5,1000,1000,1000
"Virginia",2020-05-06,-592.5,711.5,119,1000,1000,1000
"Washington",2020-05-06,-417.5,473.5,56,1000,1000,1000
"West Virginia",2020-05-06,-254,266,12,1000,1000,1000
"Wisconsin",2020-05-06,-401.5,442.5,41,1000,1000,1000
"Wyoming",2020-05-06,-57,60,3,1000,1000,1000
"Alabama",2020-05-07,-438,472,34,1000,1000,1000
"Alaska",2020-05-07,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-07,-702.5,745.5,43,1000,1000,1000
"Arkansas",2020-05-07,-322.5,327.5,5,1000,1000,1000
"California",2020-05-07,-3070,3494,424,1000,1000,1000
"Colorado",2020-05-07,-453.5,522.5,69,1000,1000,1000
"Connecticut",2020-05-07,-94,343,249,1000,1000,1000
"Delaware",2020-05-07,-82.5,108.5,26,1000,1000,1000
"Florida",2020-05-07,-1996,2460,464,1000,1000,1000
"Georgia",2020-05-07,-962,1147,185,1000,1000,1000
"Hawaii",2020-05-07,-121.5,125.5,4,1000,1000,1000
"Idaho",2020-05-07,-61.5,103.5,42,1000,1000,1000
"Illinois",2020-05-07,-867,1141,274,1000,1000,1000
"Indiana",2020-05-07,-584,764,180,1000,1000,1000
"Iowa",2020-05-07,-263.5,280.5,17,1000,1000,1000
"Kansas",2020-05-07,-254.5,262.5,8,1000,1000,1000
"Kentucky",2020-05-07,-473.5,488.5,15,1000,1000,1000
"Louisiana",2020-05-07,34.5,568.5,603,1000,1000,1000
"Maine",2020-05-07,-100.5,108.5,8,1000,1000,1000
"Maryland",2020-05-07,-350,499,149,1000,1000,1000
"Massachusetts",2020-05-07,-493,741,248,1000,1000,1000
"Michigan",2020-05-07,-478,933,455,1000,1000,1000
"Minnesota",2020-05-07,-424,431,7,1000,1000,1000
"Mississippi",2020-05-07,-333.5,385.5,52,1000,1000,1000
"Missouri",2020-05-07,-597.5,736.5,139,1000,1000,1000
"Montana",2020-05-07,-81.5,85.5,4,1000,1000,1000
"Nebraska",2020-05-07,-241,247,6,1000,1000,1000
"Nevada",2020-05-07,-403.5,429.5,26,1000,1000,1000
"New Hampshire",2020-05-07,-90,107,17,1000,1000,1000
"New Jersey",2020-05-07,877,751,1628,1000,1000,1000
"New Mexico",2020-05-07,-177.5,186.5,9,1000,1000,1000
"New York",2020-05-07,62,2262,2324,1000,1000,1000
"North Carolina",2020-05-07,-897,980,83,1000,1000,1000
"North Dakota",2020-05-07,-77,102,25,1000,1000,1000
"Ohio",2020-05-07,-1296.5,1382.5,86,1000,1000,1000
"Oklahoma",2020-05-07,-359.5,390.5,31,1000,1000,1000
"Oregon",2020-05-07,-262,277,15,1000,1000,1000
"Pennsylvania",2020-05-07,-608.5,1518.5,910,1000,1000,1000
"Rhode Island",2020-05-07,-76.5,98.5,22,1000,1000,1000
"South Carolina",2020-05-07,-378,528,150,1000,1000,1000
"South Dakota",2020-05-07,-72,81,9,1000,1000,1000
"Tennessee",2020-05-07,-677,816,139,1000,1000,1000
"Texas",2020-05-07,-2756.5,3124.5,368,1000,1000,1000
"Utah",2020-05-07,-239.5,291.5,52,1000,1000,1000
"Vermont",2020-05-07,-40,45,5,1000,1000,1000
"Virginia",2020-05-07,-595.5,711.5,116,1000,1000,1000
"Washington",2020-05-07,-420.5,473.5,53,1000,1000,1000
"West Virginia",2020-05-07,-254,266,12,1000,1000,1000
"Wisconsin",2020-05-07,-402.5,442.5,40,1000,1000,1000
"Wyoming",2020-05-07,-57,60,3,1000,1000,1000
"Alabama",2020-05-08,-439,472,33,1000,1000,1000
"Alaska",2020-05-08,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-08,-704.5,745.5,41,1000,1000,1000
"Arkansas",2020-05-08,-322.5,327.5,5,1000,1000,1000
"California",2020-05-08,-3085,3494,409,1000,1000,1000
"Colorado",2020-05-08,-457.5,522.5,65,1000,1000,1000
"Connecticut",2020-05-08,-103,343,240,1000,1000,1000
"Delaware",2020-05-08,-83.5,108.5,25,1000,1000,1000
"Florida",2020-05-08,-2011,2460,449,1000,1000,1000
"Georgia",2020-05-08,-970,1147,177,1000,1000,1000
"Hawaii",2020-05-08,-121.5,125.5,4,1000,1000,1000
"Idaho",2020-05-08,-62.5,103.5,41,1000,1000,1000
"Illinois",2020-05-08,-879,1141,262,1000,1000,1000
"Indiana",2020-05-08,-591,764,173,1000,1000,1000
"Iowa",2020-05-08,-264.5,280.5,16,1000,1000,1000
"Kansas",2020-05-08,-254.5,262.5,8,1000,1000,1000
"Kentucky",2020-05-08,-474.5,488.5,14,1000,1000,1000
"Louisiana",2020-05-08,12.5,568.5,581,1000,1000,1000
"Maine",2020-05-08,-100.5,108.5,8,1000,1000,1000
"Maryland",2020-05-08,-355,499,144,1000,1000,1000
"Massachusetts",2020-05-08,-504,741,237,1000,1000,1000
"Michigan",2020-05-08,-497,933,436,1000,1000,1000
"Minnesota",2020-05-08,-425,431,6,1000,1000,1000
"Mississippi",2020-05-08,-335.5,385.5,50,1000,1000,1000
"Missouri",2020-05-08,-600.5,736.5,136,1000,1000,1000
"Montana",2020-05-08,-81.5,85.5,4,1000,1000,1000
"Nebraska",2020-05-08,-241,247,6,1000,1000,1000
"Nevada",2020-05-08,-405.5,429.5,24,1000,1000,1000
"New Hampshire",2020-05-08,-91,107,16,1000,1000,1000
"New Jersey",2020-05-08,827,751,1578,1000,1000,1000
"New Mexico",2020-05-08,-177.5,186.5,9,1000,1000,1000
"New York",2020-05-08,-33,2262,2229,1000,1000,1000
"North Carolina",2020-05-08,-900,980,80,1000,1000,1000
"North Dakota",2020-05-08,-76,102,26,1000,1000,1000
"Ohio",2020-05-08,-1300.5,1382.5,82,1000,1000,1000
"Oklahoma",2020-05-08,-360.5,390.5,30,1000,1000,1000
"Oregon",2020-05-08,-262,277,15,1000,1000,1000
"Pennsylvania",2020-05-08,-628.5,1518.5,890,1000,1000,1000
"Rhode Island",2020-05-08,-77.5,98.5,21,1000,1000,1000
"South Carolina",2020-05-08,-380,528,148,1000,1000,1000
"South Dakota",2020-05-08,-72,81,9,1000,1000,1000
"Tennessee",2020-05-08,-679,816,137,1000,1000,1000
"Texas",2020-05-08,-2763.5,3124.5,361,1000,1000,1000
"Utah",2020-05-08,-240.5,291.5,51,1000,1000,1000
"Vermont",2020-05-08,-41,45,4,1000,1000,1000
"Virginia",2020-05-08,-598.5,711.5,113,1000,1000,1000
"Washington",2020-05-08,-423.5,473.5,50,1000,1000,1000
"West Virginia",2020-05-08,-255,266,11,1000,1000,1000
"Wisconsin",2020-05-08,-404.5,442.5,38,1000,1000,1000
"Wyoming",2020-05-08,-58,60,2,1000,1000,1000
"Alabama",2020-05-09,-441,472,31,1000,1000,1000
"Alaska",2020-05-09,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-09,-706.5,745.5,39,1000,1000,1000
"Arkansas",2020-05-09,-323.5,327.5,4,1000,1000,1000
"California",2020-05-09,-3099,3494,395,1000,1000,1000
"Colorado",2020-05-09,-460.5,522.5,62,1000,1000,1000
"Connecticut",2020-05-09,-112,343,231,1000,1000,1000
"Delaware",2020-05-09,-83.5,108.5,25,1000,1000,1000
"Florida",2020-05-09,-2027,2460,433,1000,1000,1000
"Georgia",2020-05-09,-977,1147,170,1000,1000,1000
"Hawaii",2020-05-09,-121.5,125.5,4,1000,1000,1000
"Idaho",2020-05-09,-64.5,103.5,39,1000,1000,1000
"Illinois",2020-05-09,-890,1141,251,1000,1000,1000
"Indiana",2020-05-09,-598,764,166,1000,1000,1000
"Iowa",2020-05-09,-264.5,280.5,16,1000,1000,1000
"Kansas",2020-05-09,-254.5,262.5,8,1000,1000,1000
"Kentucky",2020-05-09,-475.5,488.5,13,1000,1000,1000
"Louisiana",2020-05-09,-9.5,568.5,559,1000,1000,1000
"Maine",2020-05-09,-101.5,108.5,7,1000,1000,1000
"Maryland",2020-05-09,-359,499,140,1000,1000,1000
"Massachusetts",2020-05-09,-515,741,226,1000,1000,1000
"Michigan",2020-05-09,-516,933,417,1000,1000,1000
"Minnesota",2020-05-09,-425,431,6,1000,1000,1000
"Mississippi",2020-05-09,-336.5,385.5,49,1000,1000,1000
"Missouri",2020-05-09,-603.5,736.5,133,1000,1000,1000
"Montana",2020-05-09,-81.5,85.5,4,1000,1000,1000
"Nebraska",2020-05-09,-242,247,5,1000,1000,1000
"Nevada",2020-05-09,-406.5,429.5,23,1000,1000,1000
"New Hampshire",2020-05-09,-91,107,16,1000,1000,1000
"New Jersey",2020-05-09,776,751,1527,1000,1000,1000
"New Mexico",2020-05-09,-178.5,186.5,8,1000,1000,1000
"New York",2020-05-09,-127,2262,2135,1000,1000,1000
"North Carolina",2020-05-09,-903,980,77,1000,1000,1000
"North Dakota",2020-05-09,-76,102,26,1000,1000,1000
"Ohio",2020-05-09,-1304.5,1382.5,78,1000,1000,1000
"Oklahoma",2020-05-09,-362.5,390.5,28,1000,1000,1000
"Oregon",2020-05-09,-263,277,14,1000,1000,1000
"Pennsylvania",2020-05-09,-650.5,1518.5,868,1000,1000,1000
"Rhode Island",2020-05-09,-78.5,98.5,20,1000,1000,1000
"South Carolina",2020-05-09,-382,528,146,1000,1000,1000
"South Dakota",2020-05-09,-73,81,8,1000,1000,1000
"Tennessee",2020-05-09,-682,816,134,1000,1000,1000
"Texas",2020-05-09,-2771.5,3124.5,353,1000,1000,1000
"Utah",2020-05-09,-242.5,291.5,49,1000,1000,1000
"Vermont",2020-05-09,-41,45,4,1000,1000,1000
"Virginia",2020-05-09,-602.5,711.5,109,1000,1000,1000
"Washington",2020-05-09,-426.5,473.5,47,1000,1000,1000
"West Virginia",2020-05-09,-255,266,11,1000,1000,1000
"Wisconsin",2020-05-09,-406.5,442.5,36,1000,1000,1000
"Wyoming",2020-05-09,-58,60,2,1000,1000,1000
"Alabama",2020-05-10,-442,472,30,1000,1000,1000
"Alaska",2020-05-10,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-10,-708.5,745.5,37,1000,1000,1000
"Arkansas",2020-05-10,-323.5,327.5,4,1000,1000,1000
"California",2020-05-10,-3114,3494,380,1000,1000,1000
"Colorado",2020-05-10,-463.5,522.5,59,1000,1000,1000
"Connecticut",2020-05-10,-121,343,222,1000,1000,1000
"Delaware",2020-05-10,-84.5,108.5,24,1000,1000,1000
"Florida",2020-05-10,-2042,2460,418,1000,1000,1000
"Georgia",2020-05-10,-985,1147,162,1000,1000,1000
"Hawaii",2020-05-10,-121.5,125.5,4,1000,1000,1000
"Idaho",2020-05-10,-65.5,103.5,38,1000,1000,1000
"Illinois",2020-05-10,-901,1141,240,1000,1000,1000
"Indiana",2020-05-10,-605,764,159,1000,1000,1000
"Iowa",2020-05-10,-265.5,280.5,15,1000,1000,1000
"Kansas",2020-05-10,-255.5,262.5,7,1000,1000,1000
"Kentucky",2020-05-10,-475.5,488.5,13,1000,1000,1000
"Louisiana",2020-05-10,-30.5,568.5,538,1000,1000,1000
"Maine",2020-05-10,-101.5,108.5,7,1000,1000,1000
"Maryland",2020-05-10,-364,499,135,1000,1000,1000
"Massachusetts",2020-05-10,-526,741,215,1000,1000,1000
"Michigan",2020-05-10,-535,933,398,1000,1000,1000
"Minnesota",2020-05-10,-425,431,6,1000,1000,1000
"Mississippi",2020-05-10,-337.5,385.5,48,1000,1000,1000
"Missouri",2020-05-10,-606.5,736.5,130,1000,1000,1000
"Montana",2020-05-10,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-10,-242,247,5,1000,1000,1000
"Nevada",2020-05-10,-407.5,429.5,22,1000,1000,1000
"New Hampshire",2020-05-10,-92,107,15,1000,1000,1000
"New Jersey",2020-05-10,725,751,1476,1000,1000,1000
"New Mexico",2020-05-10,-178.5,186.5,8,1000,1000,1000
"New York",2020-05-10,-219,2262,2043,1000,1000,1000
"North Carolina",2020-05-10,-906,980,74,1000,1000,1000
"North Dakota",2020-05-10,-76,102,26,1000,1000,1000
"Ohio",2020-05-10,-1307.5,1382.5,75,1000,1000,1000
"Oklahoma",2020-05-10,-363.5,390.5,27,1000,1000,1000
"Oregon",2020-05-10,-264,277,13,1000,1000,1000
"Pennsylvania",2020-05-10,-672.5,1518.5,846,1000,1000,1000
"Rhode Island",2020-05-10,-78.5,98.5,20,1000,1000,1000
"South Carolina",2020-05-10,-384,528,144,1000,1000,1000
"South Dakota",2020-05-10,-73,81,8,1000,1000,1000
"Tennessee",2020-05-10,-685,816,131,1000,1000,1000
"Texas",2020-05-10,-2779.5,3124.5,345,1000,1000,1000
"Utah",2020-05-10,-243.5,291.5,48,1000,1000,1000
"Vermont",2020-05-10,-41,45,4,1000,1000,1000
"Virginia",2020-05-10,-605.5,711.5,106,1000,1000,1000
"Washington",2020-05-10,-429.5,473.5,44,1000,1000,1000
"West Virginia",2020-05-10,-255,266,11,1000,1000,1000
"Wisconsin",2020-05-10,-407.5,442.5,35,1000,1000,1000
"Wyoming",2020-05-10,-58,60,2,1000,1000,1000
"Alabama",2020-05-11,-443,472,29,1000,1000,1000
"Alaska",2020-05-11,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-11,-709.5,745.5,36,1000,1000,1000
"Arkansas",2020-05-11,-323.5,327.5,4,1000,1000,1000
"California",2020-05-11,-3129,3494,365,1000,1000,1000
"Colorado",2020-05-11,-466.5,522.5,56,1000,1000,1000
"Connecticut",2020-05-11,-130,343,213,1000,1000,1000
"Delaware",2020-05-11,-85.5,108.5,23,1000,1000,1000
"Florida",2020-05-11,-2057,2460,403,1000,1000,1000
"Georgia",2020-05-11,-992,1147,155,1000,1000,1000
"Hawaii",2020-05-11,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-11,-67.5,103.5,36,1000,1000,1000
"Illinois",2020-05-11,-912,1141,229,1000,1000,1000
"Indiana",2020-05-11,-612,764,152,1000,1000,1000
"Iowa",2020-05-11,-266.5,280.5,14,1000,1000,1000
"Kansas",2020-05-11,-255.5,262.5,7,1000,1000,1000
"Kentucky",2020-05-11,-476.5,488.5,12,1000,1000,1000
"Louisiana",2020-05-11,-52.5,568.5,516,1000,1000,1000
"Maine",2020-05-11,-101.5,108.5,7,1000,1000,1000
"Maryland",2020-05-11,-369,499,130,1000,1000,1000
"Massachusetts",2020-05-11,-537,741,204,1000,1000,1000
"Michigan",2020-05-11,-553,933,380,1000,1000,1000
"Minnesota",2020-05-11,-426,431,5,1000,1000,1000
"Mississippi",2020-05-11,-338.5,385.5,47,1000,1000,1000
"Missouri",2020-05-11,-609.5,736.5,127,1000,1000,1000
"Montana",2020-05-11,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-11,-242,247,5,1000,1000,1000
"Nevada",2020-05-11,-408.5,429.5,21,1000,1000,1000
"New Hampshire",2020-05-11,-92,107,15,1000,1000,1000
"New Jersey",2020-05-11,674,751,1425,1000,1000,1000
"New Mexico",2020-05-11,-179.5,186.5,7,1000,1000,1000
"New York",2020-05-11,-310,2262,1952,1000,1000,1000
"North Carolina",2020-05-11,-908,980,72,1000,1000,1000
"North Dakota",2020-05-11,-76,102,26,1000,1000,1000
"Ohio",2020-05-11,-1311.5,1382.5,71,1000,1000,1000
"Oklahoma",2020-05-11,-364.5,390.5,26,1000,1000,1000
"Oregon",2020-05-11,-264,277,13,1000,1000,1000
"Pennsylvania",2020-05-11,-695.5,1518.5,823,1000,1000,1000
"Rhode Island",2020-05-11,-79.5,98.5,19,1000,1000,1000
"South Carolina",2020-05-11,-386,528,142,1000,1000,1000
"South Dakota",2020-05-11,-73,81,8,1000,1000,1000
"Tennessee",2020-05-11,-688,816,128,1000,1000,1000
"Texas",2020-05-11,-2787.5,3124.5,337,1000,1000,1000
"Utah",2020-05-11,-244.5,291.5,47,1000,1000,1000
"Vermont",2020-05-11,-41,45,4,1000,1000,1000
"Virginia",2020-05-11,-608.5,711.5,103,1000,1000,1000
"Washington",2020-05-11,-431.5,473.5,42,1000,1000,1000
"West Virginia",2020-05-11,-256,266,10,1000,1000,1000
"Wisconsin",2020-05-11,-409.5,442.5,33,1000,1000,1000
"Wyoming",2020-05-11,-58,60,2,1000,1000,1000
"Alabama",2020-05-12,-445,472,27,1000,1000,1000
"Alaska",2020-05-12,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-12,-711.5,745.5,34,1000,1000,1000
"Arkansas",2020-05-12,-323.5,327.5,4,1000,1000,1000
"California",2020-05-12,-3143,3494,351,1000,1000,1000
"Colorado",2020-05-12,-469.5,522.5,53,1000,1000,1000
"Connecticut",2020-05-12,-139,343,204,1000,1000,1000
"Delaware",2020-05-12,-86.5,108.5,22,1000,1000,1000
"Florida",2020-05-12,-2072,2460,388,1000,1000,1000
"Georgia",2020-05-12,-999,1147,148,1000,1000,1000
"Hawaii",2020-05-12,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-12,-68.5,103.5,35,1000,1000,1000
"Illinois",2020-05-12,-922,1141,219,1000,1000,1000
"Indiana",2020-05-12,-619,764,145,1000,1000,1000
"Iowa",2020-05-12,-266.5,280.5,14,1000,1000,1000
"Kansas",2020-05-12,-256.5,262.5,6,1000,1000,1000
"Kentucky",2020-05-12,-476.5,488.5,12,1000,1000,1000
"Louisiana",2020-05-12,-73.5,568.5,495,1000,1000,1000
"Maine",2020-05-12,-102.5,108.5,6,1000,1000,1000
"Maryland",2020-05-12,-374,499,125,1000,1000,1000
"Massachusetts",2020-05-12,-547,741,194,1000,1000,1000
"Michigan",2020-05-12,-571,933,362,1000,1000,1000
"Minnesota",2020-05-12,-426,431,5,1000,1000,1000
"Mississippi",2020-05-12,-340.5,385.5,45,1000,1000,1000
"Missouri",2020-05-12,-612.5,736.5,124,1000,1000,1000
"Montana",2020-05-12,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-12,-243,247,4,1000,1000,1000
"Nevada",2020-05-12,-409.5,429.5,20,1000,1000,1000
"New Hampshire",2020-05-12,-93,107,14,1000,1000,1000
"New Jersey",2020-05-12,622,751,1373,1000,1000,1000
"New Mexico",2020-05-12,-179.5,186.5,7,1000,1000,1000
"New York",2020-05-12,-398,2262,1864,1000,1000,1000
"North Carolina",2020-05-12,-911,980,69,1000,1000,1000
"North Dakota",2020-05-12,-76,102,26,1000,1000,1000
"Ohio",2020-05-12,-1314.5,1382.5,68,1000,1000,1000
"Oklahoma",2020-05-12,-365.5,390.5,25,1000,1000,1000
"Oregon",2020-05-12,-265,277,12,1000,1000,1000
"Pennsylvania",2020-05-12,-719.5,1518.5,799,1000,1000,1000
"Rhode Island",2020-05-12,-80.5,98.5,18,1000,1000,1000
"South Carolina",2020-05-12,-388,528,140,1000,1000,1000
"South Dakota",2020-05-12,-74,81,7,1000,1000,1000
"Tennessee",2020-05-12,-692,816,124,1000,1000,1000
"Texas",2020-05-12,-2796.5,3124.5,328,1000,1000,1000
"Utah",2020-05-12,-245.5,291.5,46,1000,1000,1000
"Vermont",2020-05-12,-42,45,3,1000,1000,1000
"Virginia",2020-05-12,-611.5,711.5,100,1000,1000,1000
"Washington",2020-05-12,-434.5,473.5,39,1000,1000,1000
"West Virginia",2020-05-12,-256,266,10,1000,1000,1000
"Wisconsin",2020-05-12,-410.5,442.5,32,1000,1000,1000
"Wyoming",2020-05-12,-58,60,2,1000,1000,1000
"Alabama",2020-05-13,-446,472,26,1000,1000,1000
"Alaska",2020-05-13,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-13,-713.5,745.5,32,1000,1000,1000
"Arkansas",2020-05-13,-324.5,327.5,3,1000,1000,1000
"California",2020-05-13,-3157,3494,337,1000,1000,1000
"Colorado",2020-05-13,-472.5,522.5,50,1000,1000,1000
"Connecticut",2020-05-13,-148,343,195,1000,1000,1000
"Delaware",2020-05-13,-86.5,108.5,22,1000,1000,1000
"Florida",2020-05-13,-2087,2460,373,1000,1000,1000
"Georgia",2020-05-13,-1007,1147,140,1000,1000,1000
"Hawaii",2020-05-13,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-13,-70.5,103.5,33,1000,1000,1000
"Illinois",2020-05-13,-933,1141,208,1000,1000,1000
"Indiana",2020-05-13,-625,764,139,1000,1000,1000
"Iowa",2020-05-13,-267.5,280.5,13,1000,1000,1000
"Kansas",2020-05-13,-256.5,262.5,6,1000,1000,1000
"Kentucky",2020-05-13,-477.5,488.5,11,1000,1000,1000
"Louisiana",2020-05-13,-94.5,568.5,474,1000,1000,1000
"Maine",2020-05-13,-102.5,108.5,6,1000,1000,1000
"Maryland",2020-05-13,-378,499,121,1000,1000,1000
"Massachusetts",2020-05-13,-557,741,184,1000,1000,1000
"Michigan",2020-05-13,-589,933,344,1000,1000,1000
"Minnesota",2020-05-13,-426,431,5,1000,1000,1000
"Mississippi",2020-05-13,-341.5,385.5,44,1000,1000,1000
"Missouri",2020-05-13,-616.5,736.5,120,1000,1000,1000
"Montana",2020-05-13,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-13,-243,247,4,1000,1000,1000
"Nevada",2020-05-13,-410.5,429.5,19,1000,1000,1000
"New Hampshire",2020-05-13,-93,107,14,1000,1000,1000
"New Jersey",2020-05-13,570,751,1321,1000,1000,1000
"New Mexico",2020-05-13,-179.5,186.5,7,1000,1000,1000
"New York",2020-05-13,-484,2262,1778,1000,1000,1000
"North Carolina",2020-05-13,-914,980,66,1000,1000,1000
"North Dakota",2020-05-13,-76,102,26,1000,1000,1000
"Ohio",2020-05-13,-1318.5,1382.5,64,1000,1000,1000
"Oklahoma",2020-05-13,-367.5,390.5,23,1000,1000,1000
"Oregon",2020-05-13,-265,277,12,1000,1000,1000
"Pennsylvania",2020-05-13,-743.5,1518.5,775,1000,1000,1000
"Rhode Island",2020-05-13,-81.5,98.5,17,1000,1000,1000
"South Carolina",2020-05-13,-391,528,137,1000,1000,1000
"South Dakota",2020-05-13,-74,81,7,1000,1000,1000
"Tennessee",2020-05-13,-695,816,121,1000,1000,1000
"Texas",2020-05-13,-2804.5,3124.5,320,1000,1000,1000
"Utah",2020-05-13,-247.5,291.5,44,1000,1000,1000
"Vermont",2020-05-13,-42,45,3,1000,1000,1000
"Virginia",2020-05-13,-615.5,711.5,96,1000,1000,1000
"Washington",2020-05-13,-436.5,473.5,37,1000,1000,1000
"West Virginia",2020-05-13,-257,266,9,1000,1000,1000
"Wisconsin",2020-05-13,-412.5,442.5,30,1000,1000,1000
"Wyoming",2020-05-13,-58,60,2,1000,1000,1000
"Alabama",2020-05-14,-447,472,25,1000,1000,1000
"Alaska",2020-05-14,-51.5,53.5,2,1000,1000,1000
"Arizona",2020-05-14,-714.5,745.5,31,1000,1000,1000
"Arkansas",2020-05-14,-324.5,327.5,3,1000,1000,1000
"California",2020-05-14,-3171,3494,323,1000,1000,1000
"Colorado",2020-05-14,-474.5,522.5,48,1000,1000,1000
